timestamp,difficulty,mode,server,service,winner,reason,hits,duration_s,last_hitter,last_shot,score_kai_before,score_mina_before,sets_kai,sets_mina
2026-05-03T15:02:01,Club,singles,opponent,serve_short,player,Point,4,3.16,player,smash,6,7,0,0
2026-05-03T15:02:05,Club,singles,player,serve_drive,opponent,Faute dehors,3,3.51,player,lob,7,7,0,0
2026-05-03T15:02:15,Club,singles,opponent,serve_short,player,Point,8,8.35,player,smash,7,8,0,0
2026-05-03T15:02:22,Club,singles,player,serve_lob,opponent,Faute dehors,5,6.13,player,smash,8,8,0,0
2026-05-03T15:02:29,Club,singles,opponent,serve_lob,player,Faute dehors,5,6.00,opponent,smash,8,9,0,0
2026-05-03T15:02:34,Club,singles,player,serve_lob,player,Point,3,3.77,player,smash,9,9,0,0
2026-05-03T15:02:44,Club,singles,player,serve_short,player,Faute dehors,8,8.67,opponent,lob,10,9,0,0
2026-05-03T15:02:47,Club,singles,player,serve_short,player,Faute dehors,2,2.14,opponent,drive,11,9,0,0
2026-05-03T15:02:54,Club,singles,player,serve_lob,opponent,Faute filet,7,6.38,player,drop,12,9,0,0
2026-05-03T15:03:26,Club,singles,opponent,serve_short,player,Faute filet,31,30.64,opponent,smash,12,10,0,0
2026-05-03T15:03:32,Club,singles,player,serve_drive,player,Faute dehors,4,4.43,opponent,lob,13,10,0,0
2026-05-03T15:03:37,Club,singles,player,serve_short,player,Point,5,4.86,player,smash,14,10,0,0
2026-05-03T15:03:39,Club,singles,player,serve_drive,opponent,Faute service,1,0.52,player,serve_drive,15,10,0,0
2026-05-03T15:03:48,Club,singles,opponent,serve_short,opponent,Faute dehors,10,7.38,player,smash,15,11,0,0
2026-05-03T15:04:06,Club,singles,opponent,serve_short,opponent,Faute dehors,16,16.70,player,drop,15,12,0,0
2026-05-03T15:04:43,Club,singles,player,serve_lob,opponent,Faute dehors,21,20.14,player,smash,0,0,0,0
2026-05-03T15:04:54,Club,singles,opponent,serve_short,player,Faute dehors,9,9.11,opponent,smash,0,1,0,0
2026-05-03T15:04:58,Club,singles,player,serve_short,player,Faute dehors,2,2.77,opponent,lob,1,1,0,0
2026-05-03T15:05:01,Club,singles,player,serve_lob,opponent,Point,2,2.87,opponent,smash,2,1,0,0
2026-05-03T15:05:13,Club,singles,opponent,serve_short,player,Faute dehors,9,10.09,opponent,drop,2,2,0,0
2026-05-03T15:05:21,Club,singles,player,serve_lob,player,Point,7,7.72,player,smash,3,2,0,0
2026-05-03T15:05:36,Club,singles,player,serve_short,player,Faute filet,14,13.62,opponent,drop,4,2,0,0
2026-05-03T15:05:43,Club,singles,player,serve_lob,player,Faute filet,6,5.93,opponent,smash,5,2,0,0
2026-05-03T15:05:50,Club,singles,player,serve_short,player,Faute dehors,6,5.93,opponent,drop,6,2,0,0
2026-05-03T15:05:57,Club,singles,player,serve_short,opponent,Point,6,6.40,opponent,smash,7,2,0,0
2026-05-03T15:06:10,Club,singles,opponent,serve_short,opponent,Faute filet,12,11.69,player,lob,7,3,0,0
2026-05-03T15:06:23,Club,singles,opponent,serve_lob,opponent,Faute dehors,10,11.47,player,lob,7,4,0,0
2026-05-03T15:06:28,Club,singles,opponent,serve_lob,player,Faute dehors,3,4.13,opponent,smash,7,5,0,0
2026-05-03T15:06:33,Club,singles,player,serve_lob,player,Point,3,3.79,player,drop,8,5,0,0
2026-05-03T15:06:43,Club,singles,player,serve_short,player,Point,9,8.60,player,smash,9,5,0,0
2026-05-03T15:06:53,Club,singles,player,serve_short,player,Point,9,9.03,player,smash,10,5,0,0
2026-05-03T15:06:57,Club,singles,player,serve_short,opponent,Faute dehors,3,3.61,player,lob,11,5,0,0
2026-05-03T15:07:01,Club,singles,opponent,serve_short,opponent,Faute dehors,2,2.77,player,lob,11,6,0,0
2026-05-03T15:07:08,Club,singles,opponent,serve_short,opponent,Faute filet,6,5.25,player,drop,11,7,0,0
2026-05-03T15:07:12,Club,singles,opponent,serve_lob,opponent,Faute dehors,2,2.84,player,smash,11,8,0,0
2026-05-03T15:07:16,Club,singles,opponent,serve_short,player,Faute dehors,3,3.32,opponent,smash,11,9,0,0
2026-05-03T15:07:26,Club,singles,player,serve_lob,opponent,Faute dehors,7,8.99,player,lob,12,9,0,0
2026-05-03T15:07:38,Club,singles,opponent,serve_lob,opponent,Faute dehors,10,10.21,player,lob,12,10,0,0
2026-05-03T15:07:44,Club,singles,opponent,serve_lob,player,Point,4,5.36,player,smash,12,11,0,0
2026-05-03T15:07:50,Club,singles,player,serve_short,player,Faute dehors,4,4.94,opponent,lob,13,11,0,0
2026-05-03T15:07:55,Club,singles,player,serve_lob,opponent,Faute dehors,3,3.88,player,drop,14,11,0,0
2026-05-03T15:08:04,Club,singles,opponent,serve_short,player,Faute filet,7,7.27,opponent,drop,14,12,0,0
2026-05-03T15:08:13,Club,singles,player,serve_lob,opponent,Faute filet,9,8.23,player,drop,15,12,0,0
2026-05-03T15:08:26,Club,singles,opponent,serve_drive,player,Faute dehors,11,12.04,opponent,smash,15,13,0,0
2026-05-03T15:08:30,Club,singles,player,serve_drive,player,Point,3,3.25,player,smash,16,13,0,0
2026-05-03T15:08:38,Club,singles,player,serve_short,player,Faute dehors,6,6.60,opponent,lob,17,13,0,0
2026-05-03T15:08:42,Club,singles,player,serve_short,opponent,Faute dehors,3,3.29,player,drop,18,13,0,0
2026-05-03T15:08:49,Club,singles,opponent,serve_lob,opponent,Faute dehors,4,5.26,player,drop,18,14,0,0
2026-05-03T15:08:57,Club,singles,opponent,serve_lob,player,Point,6,7.48,player,drop,18,15,0,0
2026-05-03T15:09:01,Club,singles,player,serve_short,opponent,Faute dehors,3,3.03,player,smash,19,15,0,0
2026-05-03T15:09:05,Club,singles,opponent,serve_short,opponent,Faute dehors,2,2.15,player,drive,19,16,0,0
2026-05-03T15:09:08,Club,singles,opponent,serve_short,player,Faute filet,3,1.94,opponent,drop,19,17,0,0
2026-05-03T15:09:12,Club,singles,player,serve_lob,opponent,Point,2,2.87,opponent,smash,20,17,0,0
2026-05-03T15:09:25,Club,singles,opponent,serve_short,player,Faute dehors,13,12.04,opponent,drop,20,18,0,0
2026-05-03T15:14:02,Club,singles,player,serve_drive,opponent,Faute filet,9,7.77,player,smash,0,0,0,0
2026-05-03T15:14:04,Club,singles,opponent,serve_short,player,Faute service,1,0.60,opponent,serve_short,0,1,0,0
2026-05-03T15:14:08,Club,singles,player,serve_drive,opponent,Faute dehors,3,3.26,player,smash,1,1,0,0
2026-05-03T15:14:12,Club,singles,opponent,serve_short,player,Point,2,2.24,player,drop,1,2,0,0
2026-05-03T15:14:17,Club,singles,player,serve_lob,opponent,Faute dehors,3,4.09,player,smash,2,2,0,0
2026-05-03T15:14:21,Club,singles,opponent,serve_lob,player,Faute filet,3,3.51,opponent,drop,2,3,0,0
2026-05-03T15:14:25,Club,singles,player,serve_short,player,Faute dehors,2,2.34,opponent,drop,3,3,0,0
2026-05-03T15:14:31,Club,singles,player,serve_lob,player,Point,5,4.76,player,smash,4,3,0,0
2026-05-03T15:14:34,Club,singles,player,serve_lob,player,Faute filet,2,2.19,opponent,smash,5,3,0,0
2026-05-03T15:14:37,Club,singles,player,serve_short,opponent,Faute filet,3,2.14,player,drop,6,3,0,0
2026-05-03T15:14:41,Club,singles,opponent,serve_short,player,Faute dehors,3,3.23,opponent,smash,6,4,0,0
2026-05-03T15:14:46,Club,singles,player,serve_lob,opponent,Faute dehors,3,3.91,player,drop,7,4,0,0
2026-05-03T15:14:51,Club,singles,opponent,serve_drive,player,Faute dehors,3,3.31,opponent,smash,7,5,0,0
2026-05-03T15:15:04,Club,singles,player,serve_lob,player,Faute filet,12,11.83,opponent,drop,8,5,0,0
2026-05-03T15:15:09,Club,singles,player,serve_short,opponent,Faute dehors,5,4.69,player,smash,9,5,0,0
2026-05-03T15:15:28,Club,singles,opponent,serve_short,player,Faute filet,19,17.31,opponent,drop,9,6,0,0
2026-05-03T15:15:33,Club,singles,player,serve_drive,player,Point,5,4.66,player,drop,10,6,0,0
2026-05-03T15:15:39,Club,singles,player,serve_lob,player,Faute dehors,4,5.01,opponent,smash,11,6,0,0
2026-05-03T15:15:46,Club,singles,player,serve_short,player,Faute dehors,4,5.26,opponent,lob,12,6,0,0
2026-05-03T15:15:50,Club,singles,player,serve_lob,player,Faute dehors,2,2.85,opponent,smash,13,6,0,0
2026-05-03T15:15:59,Club,singles,player,serve_lob,opponent,Point,8,8.85,opponent,smash,14,6,0,0
2026-05-03T15:16:05,Club,singles,opponent,serve_short,player,Point,4,4.24,player,smash,14,7,0,0
2026-05-03T15:16:12,Club,singles,player,serve_short,opponent,Faute filet,7,5.64,player,drop,15,7,0,0
2026-05-03T15:16:21,Club,singles,opponent,serve_lob,player,Point,8,8.63,player,drop,15,8,0,0
2026-05-03T15:16:41,Club,singles,player,serve_short,opponent,Point,20,18.92,opponent,smash,16,8,0,0
2026-05-03T15:16:47,Club,singles,opponent,serve_lob,player,Faute dehors,3,4.41,opponent,drop,16,9,0,0
2026-05-03T15:16:52,Club,singles,player,serve_drive,opponent,Faute filet,5,4.35,player,smash,17,9,0,0
2026-05-03T15:17:03,Club,singles,opponent,serve_short,player,Faute dehors,9,9.56,opponent,smash,17,10,0,0
2026-05-03T15:17:06,Club,singles,player,serve_short,opponent,Faute filet,3,2.02,player,drop,18,10,0,0
2026-05-03T15:17:12,Club,singles,opponent,serve_short,opponent,Point,5,4.99,opponent,smash,18,11,0,0
2026-05-03T15:17:23,Club,singles,opponent,serve_short,player,Point,10,9.81,player,smash,18,12,0,0
2026-05-03T15:17:27,Club,singles,player,serve_lob,player,Faute dehors,2,2.86,opponent,smash,19,12,0,0
2026-05-03T15:17:32,Club,singles,player,serve_short,opponent,Point,4,4.09,opponent,smash,20,12,0,0
2026-05-03T15:17:39,Club,singles,opponent,serve_lob,opponent,Faute dehors,4,5.13,player,drop,20,13,0,0
2026-05-03T15:17:45,Club,singles,opponent,serve_lob,opponent,Faute dehors,4,4.90,player,smash,20,14,0,0
2026-05-03T15:17:50,Club,singles,opponent,serve_short,player,Point,4,3.86,player,smash,20,15,0,0
2026-05-03T15:33:19,Club,singles,player,serve_short,opponent,Faute service,1,0.60,player,serve_short,0,0,0,0
2026-05-03T15:33:23,Club,singles,opponent,serve_lob,opponent,Faute filet,2,2.37,player,drop,0,1,0,0
2026-05-03T15:33:38,Club,singles,opponent,serve_short,opponent,Point,13,13.46,opponent,smash,0,2,0,0
2026-05-03T15:33:40,Club,singles,opponent,serve_short,opponent,Faute filet,2,1.09,player,drop,0,3,0,0
2026-05-03T15:33:45,Club,singles,opponent,serve_short,player,Faute dehors,3,4.11,opponent,lob,0,4,0,0
2026-05-03T15:33:47,Club,singles,player,serve_short,opponent,Faute service,1,0.45,player,serve_short,1,4,0,0
2026-05-03T15:33:50,Club,singles,opponent,serve_short,player,Faute service,1,1.67,opponent,serve_short,1,5,0,0
2026-05-03T15:34:03,Club,singles,player,serve_drive,player,Faute dehors,12,12.53,opponent,smash,2,5,0,0
2026-05-03T15:34:08,Club,singles,player,serve_short,opponent,Faute dehors,3,3.69,player,drop,3,5,0,0
2026-05-03T15:34:18,Club,singles,opponent,serve_lob,player,Point,10,9.37,player,smash,3,6,0,0
2026-05-03T15:34:26,Club,singles,player,serve_short,player,Faute dehors,6,6.45,opponent,smash,4,6,0,0
2026-05-03T15:34:32,Club,singles,player,serve_drive,opponent,Faute dehors,5,5.03,player,lob,5,6,0,0
2026-05-03T15:34:55,Club,singles,opponent,serve_drive,opponent,Point,21,22.14,opponent,smash,5,7,0,0
2026-05-03T15:35:11,Club,singles,opponent,serve_short,opponent,Faute dehors,16,14.81,player,smash,5,8,0,0
2026-05-03T15:35:16,Club,singles,opponent,serve_short,player,Faute dehors,3,3.31,opponent,smash,5,9,0,0
2026-05-03T15:35:21,Club,singles,player,serve_short,opponent,Point,4,4.45,opponent,smash,6,9,0,0
2026-05-03T15:35:25,Club,singles,opponent,serve_short,opponent,Faute dehors,2,2.76,player,lob,6,10,0,0
2026-05-03T15:35:35,Club,singles,opponent,serve_lob,opponent,Point,9,8.89,opponent,smash,6,11,0,0
2026-05-03T15:35:39,Club,singles,opponent,serve_short,opponent,Faute dehors,2,2.76,player,lob,6,12,0,0
2026-05-03T15:35:53,Club,singles,opponent,serve_short,player,Faute filet,15,12.77,opponent,smash,6,13,0,0
2026-05-03T15:35:57,Club,singles,player,serve_lob,opponent,Point,2,2.88,opponent,smash,7,13,0,0
2026-05-03T15:36:08,Club,singles,opponent,serve_short,opponent,Faute dehors,8,9.30,player,lob,7,14,0,0
2026-05-03T15:36:14,Club,singles,opponent,serve_lob,player,Point,4,5.33,player,drop,7,15,0,0
2026-05-03T15:36:20,Club,singles,player,serve_short,player,Point,5,5.02,player,lob,8,15,0,0
2026-05-03T15:36:25,Club,singles,player,serve_short,opponent,Faute dehors,3,3.67,player,drop,9,15,0,0
2026-05-03T15:36:28,Club,singles,opponent,serve_short,player,Faute filet,3,1.89,opponent,drop,9,16,0,0
2026-05-03T15:36:33,Club,singles,player,serve_drive,player,Faute dehors,4,4.18,opponent,smash,10,16,0,0
2026-05-03T15:36:45,Club,singles,player,serve_drive,player,Faute dehors,12,11.07,opponent,drop,11,16,0,0
2026-05-03T15:36:47,Club,singles,player,serve_short,player,Faute filet,2,1.17,opponent,drive,12,16,0,0
2026-05-03T15:36:53,Club,singles,player,serve_drive,opponent,Faute filet,5,4.36,player,drop,13,16,0,0
2026-05-03T15:36:56,Club,singles,opponent,serve_short,player,Faute filet,3,2.00,opponent,drop,13,17,0,0
2026-05-03T15:37:03,Club,singles,player,serve_lob,player,Point,5,5.66,player,drop,14,17,0,0
2026-05-03T15:37:11,Club,singles,player,serve_drive,opponent,Faute filet,9,7.52,player,smash,15,17,0,0
2026-05-03T15:37:20,Club,singles,opponent,serve_lob,opponent,Point,7,7.88,opponent,smash,15,18,0,0
2026-05-03T15:37:26,Club,singles,opponent,serve_lob,opponent,Faute dehors,4,4.70,player,drop,15,19,0,0
2026-05-03T15:37:41,Club,singles,opponent,serve_short,player,Faute filet,15,13.61,opponent,drop,15,20,0,0
2026-05-03T15:37:49,Club,singles,player,serve_short,opponent,Faute dehors,7,6.76,player,smash,16,20,0,0
2026-05-03T15:39:03,Club,singles,opponent,serve_short,player,Faute filet,17,15.42,opponent,drop,0,0,0,1
2026-05-03T15:39:09,Club,singles,player,serve_drive,player,Point,5,4.78,player,drop,1,0,0,1
2026-05-03T15:39:18,Club,singles,player,serve_short,player,Faute dehors,8,8.04,opponent,smash,2,0,0,1
2026-05-03T15:39:22,Club,singles,player,serve_lob,opponent,Point,2,2.88,opponent,smash,3,0,0,1
2026-05-03T15:39:37,Club,singles,opponent,serve_lob,opponent,Faute dehors,12,13.70,player,lob,3,1,0,1
2026-05-03T15:39:43,Club,singles,opponent,serve_short,player,Faute dehors,5,4.94,opponent,lob,3,2,0,1
2026-05-03T15:39:48,Club,singles,player,serve_lob,opponent,Faute dehors,3,3.86,player,drop,4,2,0,1
2026-05-03T15:40:03,Club,singles,opponent,serve_short,opponent,Faute dehors,14,14.35,player,smash,4,3,0,1
2026-05-03T15:40:12,Club,singles,opponent,serve_drive,player,Faute dehors,7,7.34,opponent,lob,4,4,0,1
2026-05-03T15:40:23,Club,singles,player,serve_short,player,Point,11,10.34,player,drop,5,4,0,1
2026-05-03T15:40:38,Club,singles,player,serve_short,player,Point,13,13.50,player,drop,6,4,0,1
2026-05-03T15:40:46,Club,singles,player,serve_short,player,Faute dehors,8,7.61,opponent,smash,7,4,0,1
2026-05-03T15:40:51,Club,singles,player,serve_short,opponent,Faute dehors,3,3.69,player,lob,8,4,0,1
2026-05-03T15:40:57,Club,singles,opponent,serve_short,player,Faute filet,5,4.70,opponent,drop,8,5,0,1
2026-05-03T15:41:02,Club,singles,player,serve_short,player,Faute dehors,4,4.13,opponent,lob,9,5,0,1
2026-05-03T15:41:15,Club,singles,player,serve_lob,player,Faute dehors,2,2.86,opponent,smash,0,0,0,0
2026-05-03T15:41:29,Club,singles,player,serve_drive,opponent,Faute dehors,13,13.43,player,smash,1,0,0,0
2026-05-03T15:41:35,Club,singles,opponent,serve_lob,player,Faute dehors,3,4.06,opponent,smash,1,1,0,0
2026-05-03T15:41:40,Club,singles,player,serve_drive,opponent,Faute filet,7,4.68,player,drop,2,1,0,0
2026-05-03T15:41:46,Club,singles,opponent,serve_short,opponent,Point,5,4.11,opponent,smash,2,2,0,0
2026-05-03T15:41:51,Club,singles,opponent,serve_drive,player,Point,4,4.55,player,smash,2,3,0,0
2026-05-03T15:42:01,Club,singles,player,serve_lob,player,Point,1,8.41,player,serve_lob,3,3,0,0
2026-05-03T15:44:21,Club,singles,player,serve_short,player,Point,1,138.77,player,serve_short,4,3,0,0
2026-05-03T15:48:33,Club,singles,player,serve_short,player,Faute dehors,2,2.38,opponent,drop,5,3,0,0
2026-05-03T15:48:38,Club,singles,player,serve_short,opponent,Faute dehors,3,3.98,player,lob,6,3,0,0
2026-05-03T15:48:46,Club,singles,opponent,serve_lob,opponent,Point,7,7.11,opponent,smash,6,4,0,0
2026-05-03T15:48:52,Club,singles,opponent,serve_lob,opponent,Faute dehors,4,4.64,player,smash,6,5,0,0
2026-05-03T15:48:56,Club,singles,opponent,serve_lob,opponent,Faute dehors,2,2.84,player,smash,6,6,0,0
2026-05-03T15:49:08,Club,singles,opponent,serve_lob,player,Faute dehors,9,10.39,opponent,lob,6,7,0,0
2026-05-03T15:49:14,Club,singles,player,serve_short,player,Point,5,5.46,player,smash,7,7,0,0
2026-05-03T15:49:31,Club,singles,player,serve_lob,opponent,Point,14,16.13,opponent,smash,8,7,0,0
2026-05-03T15:49:36,Club,singles,opponent,serve_short,opponent,Faute dehors,4,3.29,player,smash,8,8,0,0
2026-05-03T15:49:41,Club,singles,opponent,serve_drive,player,Point,4,4.51,player,smash,8,9,0,0
2026-05-03T15:49:45,Club,singles,player,serve_drive,player,Point,3,2.96,player,drop,9,9,0,0
2026-05-03T15:49:48,Club,singles,player,serve_short,opponent,Faute service,1,1.65,player,serve_short,10,9,0,0
2026-05-03T15:49:55,Club,singles,opponent,serve_lob,opponent,Point,5,6.33,opponent,drop,10,10,0,0
2026-05-03T15:50:03,Club,singles,opponent,serve_drive,player,Faute filet,7,6.15,opponent,drop,10,11,0,0
2026-05-03T15:50:10,Club,singles,player,serve_lob,opponent,Faute dehors,5,6.31,player,smash,11,11,0,0
2026-05-03T15:50:14,Club,singles,opponent,serve_short,player,Faute dehors,3,2.59,opponent,smash,11,12,0,0
2026-05-03T15:50:35,Club,singles,player,serve_short,player,Faute dehors,20,20.25,opponent,smash,12,12,0,0
2026-05-03T15:50:45,Club,singles,player,serve_lob,player,Faute filet,8,8.68,opponent,drop,13,12,0,0
2026-05-03T15:50:49,Club,singles,player,serve_lob,player,Faute dehors,2,2.86,opponent,smash,14,12,0,0
2026-05-03T15:50:54,Club,singles,player,serve_drive,opponent,Point,4,4.06,opponent,smash,15,12,0,0
2026-05-03T15:51:06,Club,singles,opponent,serve_lob,player,Point,10,10.91,player,smash,15,13,0,0
2026-05-03T15:51:10,Club,singles,player,serve_lob,opponent,Faute dehors,3,3.29,player,smash,16,13,0,0
2026-05-03T15:51:24,Club,singles,opponent,serve_lob,player,Point,12,12.25,player,smash,16,14,0,0
2026-05-03T15:51:26,Club,singles,player,serve_drive,player,Faute filet,2,1.34,opponent,drop,17,14,0,0
2026-05-03T15:51:31,Club,singles,player,serve_lob,opponent,Faute dehors,3,4.48,player,drop,18,14,0,0
2026-05-03T15:51:36,Club,singles,opponent,serve_short,opponent,Faute filet,4,3.21,player,drop,18,15,0,0
2026-05-03T15:51:39,Club,singles,opponent,serve_short,player,Faute filet,3,1.99,opponent,drop,18,16,0,0
2026-05-03T15:51:53,Club,singles,player,serve_drive,opponent,Point,12,12.69,opponent,smash,19,16,0,0
2026-05-03T15:51:57,Club,singles,opponent,serve_lob,opponent,Faute dehors,2,3.61,player,lob,19,17,0,0
2026-05-03T15:52:22,Club,singles,opponent,serve_short,opponent,Point,23,22.91,opponent,smash,19,18,0,0
2026-05-03T15:52:28,Club,singles,opponent,serve_drive,opponent,Faute filet,6,4.73,player,lob,19,19,0,0
2026-05-03T15:52:34,Club,singles,opponent,serve_short,opponent,Point,5,4.88,opponent,smash,19,20,0,0
2026-05-03T15:53:06,Club,singles,opponent,serve_short,player,Faute dehors,7,7.37,opponent,smash,0,0,0,1
2026-05-03T15:53:24,Club,singles,player,serve_lob,opponent,Point,16,17.01,opponent,smash,1,0,0,1
2026-05-03T15:53:38,Club,singles,opponent,serve_short,opponent,Faute dehors,14,13.42,player,smash,1,1,0,1
2026-05-03T15:53:45,Club,singles,opponent,serve_short,opponent,Faute filet,6,5.35,player,smash,1,2,0,1
2026-05-03T15:53:53,Club,singles,opponent,serve_short,player,Point,6,6.55,player,smash,1,3,0,1
2026-05-03T15:54:00,Club,singles,player,serve_lob,player,Faute filet,6,6.60,opponent,drop,2,3,0,1
2026-05-03T15:54:12,Club,singles,player,serve_drive,player,Point,13,10.56,player,smash,3,3,0,1
2026-05-03T15:54:17,Club,singles,player,serve_lob,player,Faute dehors,2,3.78,opponent,lob,4,3,0,1
2026-05-03T15:54:29,Club,singles,player,serve_short,player,Faute dehors,12,11.18,opponent,lob,5,3,0,1
2026-05-03T15:54:30,Club,singles,player,serve_short,opponent,Faute service,1,0.45,player,serve_short,6,3,0,1
2026-05-03T15:54:32,Club,singles,opponent,serve_short,player,Faute service,1,0.47,opponent,serve_short,6,4,0,1
2026-05-03T15:54:54,Club,singles,player,serve_lob,player,Faute dehors,8,9.93,opponent,lob,0,0,0,0
2026-05-03T15:55:00,Club,singles,player,serve_drive,opponent,Faute dehors,5,5.33,player,lob,1,0,0,0
2026-05-03T15:55:10,Club,singles,opponent,serve_short,player,Faute dehors,7,7.84,opponent,lob,1,1,0,0
2026-05-03T16:01:18,Club,singles,player,serve_drive,player,Faute dehors,4,5.30,opponent,smash,0,0,0,0
2026-05-03T16:03:46,Club,singles,player,serve_short,opponent,Point,12,12.35,opponent,smash,1,0,0,0
2026-05-03T16:03:52,Club,singles,opponent,serve_short,opponent,Point,5,4.61,opponent,smash,1,1,0,0
2026-05-03T16:03:56,Club,singles,opponent,serve_lob,opponent,Faute dehors,2,2.87,player,smash,1,2,0,0
2026-05-03T16:03:58,Club,singles,opponent,serve_short,player,Faute service,1,0.45,opponent,serve_short,1,3,0,0
2026-05-03T16:08:43,Club,singles,player,serve_lob,opponent,Faute dehors,9,283.99,player,lob,2,3,0,0
2026-05-03T16:08:50,Club,singles,opponent,serve_lob,player,Faute dehors,5,6.12,opponent,smash,2,4,0,0
2026-05-03T16:08:54,Club,singles,player,serve_lob,player,Faute dehors,2,3.29,opponent,drop,3,4,0,0
2026-05-03T16:09:16,Club,singles,player,serve_lob,player,Faute dehors,18,20.72,opponent,drop,4,4,0,0
2026-05-03T16:09:20,Club,singles,player,serve_short,player,Faute dehors,2,2.77,opponent,lob,5,4,0,0
2026-05-03T16:09:33,Club,singles,player,serve_short,player,Faute dehors,12,12.23,opponent,lob,6,4,0,0
2026-05-03T16:09:42,Club,singles,player,serve_short,opponent,Point,8,7.97,opponent,smash,7,4,0,0
2026-05-03T16:09:48,Club,singles,opponent,serve_drive,player,Faute filet,5,4.63,opponent,drop,7,5,0,0
2026-05-03T16:09:52,Club,singles,player,serve_lob,opponent,Point,2,2.89,opponent,smash,8,5,0,0
2026-05-03T16:09:59,Club,singles,opponent,serve_lob,player,Faute filet,7,5.68,opponent,smash,8,6,0,0
2026-05-03T16:10:10,Club,singles,player,serve_short,opponent,Faute filet,11,10.08,player,lob,9,6,0,0
2026-05-03T16:13:45,Club,singles,opponent,serve_short,player,Faute dehors,5,5.72,opponent,drop,9,7,0,0
2026-05-03T16:13:51,Club,singles,player,serve_drive,opponent,Faute dehors,5,5.16,player,smash,10,7,0,0
2026-05-03T16:14:06,Club,singles,opponent,serve_lob,opponent,Faute dehors,12,13.85,player,smash,10,8,0,0
2026-05-03T16:14:12,Club,singles,opponent,serve_short,player,Point,4,4.13,player,smash,10,9,0,0
2026-05-03T16:14:18,Club,singles,player,serve_lob,opponent,Faute dehors,5,5.11,player,smash,11,9,0,0
2026-05-03T16:14:24,Club,singles,opponent,serve_lob,player,Faute filet,5,4.48,opponent,drop,11,10,0,0
2026-05-03T16:14:31,Club,singles,player,serve_short,player,Faute dehors,6,6.54,opponent,smash,12,10,0,0
2026-05-03T16:14:33,Club,singles,player,serve_short,opponent,Faute service,1,0.60,player,serve_short,13,10,0,0
2026-05-03T16:14:36,Club,singles,opponent,serve_lob,opponent,Faute filet,2,2.17,player,smash,13,11,0,0
2026-05-03T16:14:40,Club,singles,opponent,serve_lob,player,Faute filet,3,2.86,opponent,smash,13,12,0,0
2026-05-03T16:14:47,Club,singles,player,serve_drive,opponent,Point,6,6.06,opponent,smash,14,12,0,0
2026-05-03T16:17:19,Club,singles,opponent,serve_lob,player,Faute filet,15,16.54,opponent,smash,14,13,0,0
2026-05-03T16:17:20,Club,singles,player,serve_short,opponent,Faute service,1,0.60,player,serve_short,15,13,0,0
2026-05-03T16:17:28,Club,singles,opponent,serve_lob,player,Point,6,6.54,player,smash,15,14,0,0
2026-05-03T16:17:36,Club,singles,player,serve_lob,player,Faute dehors,6,7.20,opponent,smash,16,14,0,0
2026-05-03T16:17:46,Club,singles,player,serve_short,player,Faute dehors,8,8.69,opponent,smash,17,14,0,0
2026-05-03T16:17:54,Club,singles,player,serve_lob,opponent,Faute dehors,7,7.20,player,lob,18,14,0,0
2026-05-03T16:18:08,Club,singles,opponent,serve_lob,player,Faute dehors,13,12.31,opponent,smash,18,15,0,0
2026-05-03T16:18:14,Club,singles,player,serve_short,opponent,Faute dehors,5,5.28,player,smash,19,15,0,0
2026-05-03T16:18:24,Club,singles,opponent,serve_lob,opponent,Faute dehors,8,8.82,player,smash,19,16,0,0
2026-05-03T16:18:29,Club,singles,opponent,serve_short,opponent,Faute dehors,4,3.91,player,lob,19,17,0,0
2026-05-03T16:18:37,Club,singles,opponent,serve_short,opponent,Faute filet,10,6.44,player,lob,19,18,0,0
2026-05-03T16:18:41,Club,singles,opponent,serve_drive,player,Point,4,3.14,player,smash,19,19,0,0
2026-05-03T16:18:51,Club,singles,player,serve_lob,player,Point,7,8.57,player,smash,20,19,0,0
2026-05-03T16:26:03,Club,singles,player,serve_short,player,Faute filet,2,1.30,opponent,drive,0,0,0,0
2026-05-03T16:26:09,Club,singles,player,serve_short,opponent,Faute dehors,5,5.38,player,lob,1,0,0,0
2026-05-03T16:26:14,Club,singles,opponent,serve_lob,player,Faute dehors,3,4.14,opponent,smash,1,1,0,0
2026-05-03T16:26:23,Club,singles,player,serve_short,player,Faute dehors,8,7.67,opponent,drop,2,1,0,0
2026-05-03T16:26:26,Club,singles,player,serve_lob,opponent,Faute service,1,2.47,player,serve_lob,3,1,0,0
2026-05-03T16:26:33,Club,singles,opponent,serve_lob,opponent,Faute dehors,4,5.30,player,drop,3,2,0,0
2026-05-03T16:26:46,Club,singles,opponent,serve_drive,opponent,Point,11,11.48,opponent,smash,3,3,0,0
2026-05-03T16:26:47,Club,singles,opponent,serve_drive,player,Faute service,1,0.52,opponent,serve_drive,3,4,0,0
2026-05-03T16:28:28,Club,singles,player,serve_lob,player,Faute filet,5,3.44,player,smash,4,4,0,0
2026-05-03T16:28:30,Club,singles,player,serve_short,player,Faute filet,2,1.25,opponent,drop,5,4,0,0
2026-05-03T16:28:34,Club,singles,player,serve_lob,opponent,Point,2,2.88,opponent,smash,6,4,0,0
2026-05-03T16:28:37,Club,singles,opponent,serve_short,player,Faute filet,3,1.97,opponent,smash,6,5,0,0
